book1,book2,weight
78255,374428,1
78255,411993,2
78255,421078,2
78255,431680,1
78255,453173,1
78255,521510,1
78255,555696,1
78255,592390,1
78255,647600,1
78255,682987,1
78255,925754,1
78255,1464321,1
78256,84974,1
78256,86307,1
78256,88800,4
78256,90045,2
78256,92922,1
78256,93133,1
78256,93258,3
78256,93450,3
78256,93529,2
78256,93573,2
78256,97461,1
78256,97482,1
78256,100697,1
78256,105017,1
78256,107021,2
78256,109549,3
78256,110940,2
78256,111230,1
78256,111312,1
78256,111474,3
78256,117966,2
78256,117994,4
78256,118216,1
78256,125910,2
78256,135159,1
78256,135507,1
78256,137426,1
78256,144709,1
78256,176715,2
78256,176716,2
78256,197330,1
78256,198699,2
78256,244656,2
78256,244768,2
78256,245312,1
78256,251544,2
78256,253249,2
78256,253468,2
78256,253471,2
78256,253472,2
78256,255145,1
78256,282533,2
78256,293382,3
78256,311685,1
78256,311866,2
78256,312896,1
78256,314833,1
78256,323461,2
78256,325575,1
78256,361335,1
78256,374428,1
78256,421078,3
78256,431680,2
78256,453173,1
78256,521510,1
78256,555696,1
78256,592390,1
78256,647600,1
78256,682987,1
78256,925754,1
78256,1464321,1
78262,84974,1
78262,86307,1
78262,88800,3
78262,90045,1
78262,92922,1
78262,93133,3
78262,93529,3
78262,97461,2
78262,97482,2
78262,100697,2
78262,105017,5
78262,110940,3
78262,111230,2
78262,111312,3
78262,111474,9
78262,117966,1
78262,118216,3
78262,125910,3
78262,135159,1
78262,135507,1
78262,137426,1
78262,144709,4
78262,176715,1
78262,176716,1
78262,197330,2
78262,198699,1
78262,244656,3
78262,244768,2
78262,245312,2
78262,251544,1
78262,253468,1
78262,253471,2
78262,253472,2
78262,255145,1
78262,282533,2
78262,311685,1
78262,311866,2
78262,312896,2
78262,314833,1
78262,323461,2
78262,325575,1
78262,361335,1
78262,374428,1
78262,421078,6
78262,431680,2
78262,453173,2
78262,521510,1
78262,555696,1
78262,647600,1
78262,682987,1
78262,925754,1
78262,1464321,1
84974,86307,1
84974,88772,2
84974,88800,1
84974,90045,1
84974,92922,1
84974,93133,1
84974,93258,1
84974,93450,1
84974,93529,1
84974,93573,1
84974,95399,2
84974,97461,1
84974,97482,1
84974,100697,1
84974,105017,1
84974,107021,1
84974,109549,1
84974,110872,1
84974,110885,1
84974,110940,1
84974,111230,1
84974,111312,1
84974,111413,2
84974,111474,3
84974,117966,1
84974,117994,1
84974,118216,1
84974,125910,1
84974,130535,1
84974,135159,1
84974,135507,1
84974,137426,1
84974,144709,1
84974,176715,1
84974,176716,1
84974,197330,1
84974,198699,1
84974,244656,1
84974,244768,1
84974,245312,1
84974,251544,1
84974,253230,1
84974,253249,1
84974,253256,1
84974,253468,1
84974,253471,1
84974,253472,1
84974,255145,1
84974,282533,1
84974,293382,1
84974,311685,1
84974,311866,1
84974,312896,1
84974,314833,1
84974,323461,1
84974,325575,1
84974,361335,1
84974,374428,1
84974,411993,1
84974,421078,1
84974,431680,1
84974,453173,1
84974,521510,1
84974,555696,1
84974,592390,1
84974,647600,1
84974,682987,1
84974,925754,1
84974,1464321,1
86307,88772,2
86307,88800,2
86307,90045,1
86307,92922,1
86307,93133,1
86307,93258,1
86307,93450,1
86307,93529,1
86307,93573,1
86307,95399,2
86307,97461,1
86307,97482,1
86307,100697,1
86307,105017,1
86307,107021,2
86307,109549,1
86307,110872,1
86307,110885,1
86307,110940,1
86307,111230,1
86307,111312,1
86307,111413,1
86307,111474,1
86307,117966,1
86307,117994,1
86307,118216,1
86307,125910,2
86307,130535,1
86307,135159,1
86307,135507,1
86307,137426,1
86307,144709,1
86307,176715,1
86307,176716,1
86307,197330,1
86307,198699,1
86307,244656,1
86307,244768,1
86307,245312,1
86307,251544,1
86307,253230,1
86307,253249,1
86307,253256,1
86307,253468,1
86307,253471,1
86307,253472,1
86307,255145,1
86307,282533,1
86307,293382,1
86307,311685,1
86307,311866,1
86307,312896,1
86307,314833,1
86307,323461,1
86307,325575,1
86307,361335,1
86307,374428,1
86307,411993,1
86307,421078,1
86307,431680,1
86307,453173,1
86307,521510,1
86307,555696,1
86307,592390,1
86307,647600,1
86307,682987,1
86307,925754,1
86307,1464321,1
88772,90045,3
88772,92922,1
88772,93133,8
88772,93258,8
88772,93450,9
88772,97461,1
88772,100697,3
88772,110940,4
88772,111312,2
88772,117966,3
88772,118216,4
88772,135159,3
88772,135507,2
88772,137426,1
88772,144709,4
88772,176715,4
88772,176716,4
88772,197330,1
88772,198699,2
88772,244656,2
88772,244768,4
88772,245312,1
88772,255145,1
88772,282533,3
88772,293382,2
88772,311685,3
88772,312896,1
88772,314833,1
88772,323461,1
88772,325575,2
88772,361335,1
88772,374428,2
88772,431680,2
88772,453173,3
88772,521510,1
88772,555696,1
88772,592390,2
88772,647600,1
88772,682987,1
88772,925754,1
88772,1464321,1
88800,92922,2
88800,97461,1
88800,100697,4
88800,110940,2
88800,111230,4
88800,111312,4
88800,135159,2
88800,135507,5
88800,137426,1
88800,144709,5
88800,176715,4
88800,176716,4
88800,197330,2
88800,244656,1
88800,244768,2
88800,245312,1
88800,251544,3
88800,253230,2
88800,253249,4
88800,253256,4
88800,255145,1
88800,282533,2
88800,311685,1
88800,311866,2
88800,314833,1
88800,323461,1
88800,325575,2
88800,361335,1
88800,431680,1
88800,453173,2
88800,521510,1
88800,555696,1
88800,647600,1
88800,925754,1
88800,1464321,1
90045,92922,1
90045,93133,1
90045,93258,3
90045,93450,2
90045,93529,1
90045,93573,2
90045,97461,1
90045,97482,1
90045,100697,1
90045,105017,1
90045,107021,1
90045,109549,2
90045,110885,2
90045,111230,1
90045,111312,1
90045,117966,2
90045,125910,2
90045,135159,1
90045,135507,1
90045,137426,1
90045,144709,1
90045,176715,1
90045,176716,1
90045,197330,1
90045,244656,1
90045,244768,1
90045,245312,2
90045,251544,1
90045,253249,2
90045,253256,6
90045,253468,1
90045,253471,1
90045,253472,1
90045,255145,1
90045,282533,2
90045,293382,2
90045,311866,3
90045,314833,1
90045,323461,1
90045,325575,1
90045,361335,1
90045,411993,2
90045,421078,3
90045,431680,3
90045,453173,1
90045,521510,1
90045,555696,1
90045,592390,1
90045,647600,2
90045,682987,1
90045,925754,1
90045,1464321,1
92922,93133,1
92922,93258,1
92922,93450,1
92922,93529,2
92922,93573,1
92922,95399,1
92922,97461,1
92922,97482,1
92922,100697,1
92922,105017,1
92922,107021,1
92922,109549,1
92922,110872,1
92922,110885,2
92922,110940,1
92922,111230,1
92922,111312,1
92922,111413,1
92922,111474,2
92922,117966,1
92922,117994,1
92922,118216,1
92922,125910,1
92922,130535,1
92922,135159,1
92922,135507,1
92922,137426,1
92922,144709,1
92922,176715,1
92922,176716,1
92922,197330,1
92922,198699,2
92922,244656,1
92922,244768,1
92922,245312,1
92922,251544,1
92922,253230,1
92922,253249,1
92922,253256,1
92922,253468,1
92922,253471,1
92922,253472,1
92922,255145,1
92922,282533,1
92922,293382,1
92922,311685,1
92922,311866,1
92922,312896,2
92922,314833,1
92922,323461,1
92922,325575,1
92922,361335,1
92922,374428,1
92922,411993,1
92922,421078,1
92922,431680,1
92922,453173,1
92922,555696,1
92922,592390,1
92922,647600,1
92922,682987,1
92922,925754,1
92922,1464321,1
93133,95399,9
93133,97461,1
93133,97482,1
93133,100697,2
93133,105017,1
93133,109549,2
93133,110885,4
93133,110940,2
93133,111230,1
93133,111312,3
93133,117966,3
93133,118216,1
93133,130535,11
93133,135159,8
93133,135507,2
93133,137426,1
93133,144709,3
93133,176716,1
93133,198699,1
93133,244656,1
93133,244768,2
93133,245312,1
93133,251544,1
93133,253230,1
93133,253256,3
93133,253468,2
93133,253471,1
93133,253472,1
93133,255145,1
93133,282533,2
93133,311685,1
93133,311866,1
93133,312896,1
93133,314833,1
93133,323461,1
93133,325575,1
93133,361335,1
93133,374428,1
93133,411993,3
93133,431680,1
93133,453173,1
93133,521510,1
93133,555696,2
93133,592390,1
93133,647600,2
93133,682987,1
93133,925754,2
93133,1464321,1
93258,95399,10
93258,97461,1
93258,97482,1
93258,100697,2
93258,105017,1
93258,109549,3
93258,110872,5
93258,110885,6
93258,110940,2
93258,111230,1
93258,111312,3
93258,117966,3
93258,117994,4
93258,118216,1
93258,130535,11
93258,135159,8
93258,135507,2
93258,137426,1
93258,144709,3
93258,176716,1
93258,197330,2
93258,198699,2
93258,244656,1
93258,244768,3
93258,245312,1
93258,251544,2
93258,253230,2
93258,253249,2
93258,253256,4
93258,253468,2
93258,253471,2
93258,253472,2
93258,255145,1
93258,282533,3
93258,311685,1
93258,311866,2
93258,312896,1
93258,314833,1
93258,323461,1
93258,325575,1
93258,361335,1
93258,374428,1
93258,411993,3
93258,421078,3
93258,431680,2
93258,453173,1
93258,521510,1
93258,555696,1
93258,592390,1
93258,647600,2
93258,682987,1
93258,925754,1
93258,1464321,1
93450,97461,1
93450,97482,1
93450,100697,2
93450,105017,3
93450,109549,2
93450,110872,5
93450,110885,5
93450,110940,2
93450,111230,1
93450,111312,2
93450,117966,4
93450,117994,6
93450,118216,1
93450,130535,11
93450,135159,6
93450,135507,2
93450,137426,1
93450,144709,3
93450,176715,2
93450,176716,1
93450,197330,3
93450,198699,2
93450,244656,1
93450,244768,3
93450,245312,1
93450,251544,3
93450,253230,2
93450,253249,2
93450,253256,3
93450,253468,3
93450,253471,2
93450,253472,2
93450,255145,1
93450,282533,2
93450,311685,1
93450,311866,2
93450,312896,1
93450,314833,1
93450,323461,1
93450,325575,2
93450,361335,1
93450,374428,1
93450,411993,4
93450,421078,3
93450,431680,2
93450,453173,1
93450,521510,1
93450,555696,2
93450,647600,2
93450,682987,1
93450,925754,2
93450,1464321,1
93529,95399,9
93529,97461,1
93529,97482,1
93529,100697,2
93529,109549,1
93529,110872,5
93529,110885,6
93529,110940,2
93529,111312,2
93529,111413,9
93529,117966,3
93529,117994,5
93529,118216,3
93529,125910,5
93529,135159,5
93529,135507,2
93529,137426,1
93529,144709,3
93529,176715,2
93529,176716,2
93529,197330,3
93529,198699,4
93529,244656,1
93529,244768,2
93529,245312,1
93529,251544,2
93529,253230,1
93529,253249,2
93529,253256,2
93529,253468,4
93529,253471,3
93529,253472,3
93529,255145,1
93529,282533,1
93529,293382,2
93529,311685,1
93529,311866,1
93529,312896,2
93529,314833,1
93529,323461,1
93529,325575,2
93529,361335,1
93529,374428,1
93529,411993,4
93529,421078,2
93529,431680,1
93529,453173,1
93529,521510,1
93529,555696,2
93529,592390,1
93529,647600,2
93529,682987,1
93529,925754,3
93529,1464321,1
93573,97461,1
93573,97482,1
93573,100697,3
93573,105017,5
93573,109549,1
93573,110872,6
93573,110885,5
93573,110940,2
93573,111312,3
93573,117966,5
93573,117994,6
93573,118216,3
93573,125910,6
93573,135159,5
93573,135507,2
93573,137426,1
93573,144709,4
93573,176716,1
93573,197330,4
93573,198699,2
93573,244656,1
93573,244768,2
93573,245312,1
93573,251544,4
93573,253230,1
93573,253249,2
93573,253256,4
93573,253468,3
93573,253471,2
93573,253472,2
93573,255145,1
93573,282533,1
93573,311685,1
93573,311866,1
93573,312896,1
93573,314833,1
93573,323461,1
93573,325575,2
93573,361335,1
93573,374428,1
93573,411993,4
93573,421078,2
93573,431680,1
93573,453173,1
93573,521510,1
93573,555696,2
93573,647600,3
93573,682987,1
93573,925754,2
93573,1464321,1
95399,97461,1
95399,100697,4
95399,105017,10
95399,111230,4
95399,111312,3
95399,117966,4
95399,118216,2
95399,135159,4
95399,135507,3
95399,137426,1
95399,144709,4
95399,176715,2
95399,176716,2
95399,197330,4
95399,198699,1
95399,244656,2
95399,244768,6
95399,245312,1
95399,251544,4
95399,253468,3
95399,253471,2
95399,253472,2
95399,255145,2
95399,282533,8
95399,293382,1
95399,311866,2
95399,314833,1
95399,323461,4
95399,325575,2
95399,361335,1
95399,374428,1
95399,431680,3
95399,453173,5
95399,521510,1
95399,555696,1
95399,647600,1
95399,682987,1
95399,925754,1
95399,1464321,1
97461,100697,1
97461,105017,1
97461,107021,2
97461,109549,1
97461,110872,1
97461,110940,1
97461,111230,1
97461,111312,1
97461,111413,1
97461,111474,1
97461,117966,1
97461,118216,1
97461,125910,1
97461,130535,1
97461,135159,1
97461,135507,1
97461,137426,1
97461,144709,1
97461,197330,1
97461,244656,1
97461,244768,1
97461,245312,1
97461,251544,1
97461,253230,1
97461,253249,2
97461,253256,1
97461,253468,1
97461,253471,1
97461,253472,1
97461,255145,1
97461,282533,1
97461,293382,3
97461,311685,1
97461,311866,1
97461,312896,1
97461,314833,1
97461,323461,1
97461,325575,1
97461,361335,1
97461,374428,1
97461,421078,1
97461,431680,1
97461,453173,1
97461,521510,1
97461,555696,1
97461,592390,1
97461,647600,1
97461,682987,1
97461,925754,1
97461,1464321,1
97482,100697,1
97482,105017,1
97482,109549,1
97482,110872,1
97482,110940,1
97482,111230,1
97482,111312,1
97482,111474,1
97482,117966,1
97482,118216,1
97482,125910,1
97482,130535,1
97482,135159,1
97482,135507,1
97482,137426,1
97482,144709,2
97482,197330,1
97482,244656,1
97482,244768,1
97482,245312,1
97482,251544,1
97482,253230,1
97482,253249,2
97482,253256,1
97482,253468,1
97482,253471,1
97482,253472,1
97482,255145,1
97482,282533,1
97482,293382,2
97482,311685,1
97482,311866,1
97482,312896,1
97482,314833,1
97482,323461,1
97482,325575,1
97482,361335,1
97482,374428,1
97482,421078,2
97482,431680,1
97482,453173,1
97482,521510,1
97482,555696,1
97482,592390,1
97482,647600,1
97482,682987,1
97482,925754,1
97482,1464321,1
100697,105017,2
100697,107021,3
100697,109549,1
100697,110872,2
100697,110885,2
100697,110940,2
100697,111230,1
100697,111312,2
100697,111413,4
100697,111474,6
100697,117966,2
100697,117994,3
100697,118216,3
100697,125910,2
100697,130535,4
100697,135159,1
100697,135507,1
100697,137426,1
100697,197330,1
100697,198699,1
100697,244656,1
100697,244768,1
100697,245312,1
100697,251544,1
100697,253230,1
100697,253249,4
100697,253256,4
100697,253468,1
100697,253471,1
100697,253472,1
100697,255145,1
100697,282533,3
100697,293382,2
100697,311685,2
100697,311866,1
100697,312896,2
100697,314833,1
100697,323461,1
100697,325575,1
100697,374428,1
100697,411993,2
100697,431680,2
100697,453173,3
100697,521510,1
100697,555696,1
100697,592390,2
100697,647600,1
100697,682987,1
100697,925754,1
100697,1464321,1
105017,107021,2
105017,109549,2
105017,110885,2
105017,110940,1
105017,111230,3
105017,111312,1
105017,117966,2
105017,118216,3
105017,125910,4
105017,135159,1
105017,135507,1
105017,137426,1
105017,144709,2
105017,176715,1
105017,176716,1
105017,197330,1
105017,244656,1
105017,244768,1
105017,245312,1
105017,251544,1
105017,253230,1
105017,253249,1
105017,253256,1
105017,253468,1
105017,253471,2
105017,253472,2
105017,255145,1
105017,282533,1
105017,293382,1
105017,311685,1
105017,311866,1
105017,312896,1
105017,314833,1
105017,323461,1
105017,325575,1
105017,361335,2
105017,374428,1
105017,411993,3
105017,421078,1
105017,431680,1
105017,453173,1
105017,521510,1
105017,555696,1
105017,592390,3
105017,647600,1
105017,682987,1
105017,925754,1
105017,1464321,1
107021,109549,2
107021,110872,6
107021,110885,8
107021,110940,1
107021,111230,4
107021,111312,3
107021,117994,6
107021,118216,2
107021,125910,5
107021,130535,12
107021,135159,3
107021,135507,2
107021,137426,1
107021,144709,4
107021,176716,9
107021,197330,3
107021,198699,1
107021,244656,1
107021,244768,1
107021,245312,1
107021,251544,4
107021,253230,1
107021,253249,3
107021,253256,2
107021,253468,2
107021,253471,2
107021,253472,2
107021,255145,2
107021,282533,3
107021,311685,1
107021,311866,2
107021,312896,1
107021,314833,1
107021,323461,2
107021,325575,1
107021,361335,1
107021,374428,1
107021,411993,4
107021,421078,3
107021,431680,1
107021,453173,2
107021,521510,1
107021,555696,3
107021,592390,1
107021,647600,1
107021,682987,1
107021,925754,2
107021,1464321,1
109549,110885,2
109549,110940,2
109549,111230,1
109549,111312,1
109549,117966,1
109549,118216,1
109549,135159,2
109549,135507,1
109549,137426,1
109549,144709,2
109549,176715,1
109549,176716,1
109549,197330,1
109549,198699,1
109549,244656,2
109549,244768,2
109549,245312,1
109549,251544,3
109549,253230,3
109549,253249,3
109549,253256,6
109549,253468,1
109549,253471,1
109549,253472,1
109549,255145,1
109549,282533,2
109549,293382,1
109549,311685,1
109549,311866,3
109549,312896,2
109549,314833,1
109549,323461,1
109549,325575,1
109549,361335,1
109549,374428,1
109549,431680,2
109549,453173,1
109549,521510,1
109549,555696,1
109549,647600,1
109549,682987,1
109549,925754,1
109549,1464321,1
110872,111230,2
110872,111312,3
110872,117966,1
110872,118216,2
110872,135159,4
110872,135507,3
110872,137426,1
110872,144709,2
110872,176715,2
110872,176716,3
110872,244656,1
110872,244768,2
110872,245312,2
110872,251544,3
110872,253468,2
110872,253471,2
110872,253472,2
110872,255145,1
110872,282533,4
110872,293382,2
110872,311866,6
110872,314833,1
110872,323461,1
110872,325575,1
110872,361335,1
110872,374428,2
110872,431680,1
110872,453173,1
110872,521510,1
110872,555696,1
110872,592390,1
110872,647600,1
110872,682987,1
110872,925754,1
110872,1464321,1
110885,111230,1
110885,111312,1
110885,111474,18
110885,117966,3
110885,118216,1
110885,125910,4
110885,135159,1
110885,135507,3
110885,137426,1
110885,144709,3
110885,197330,2
110885,244656,2
110885,244768,2
110885,245312,2
110885,251544,2
110885,253249,2
110885,253468,2
110885,253471,2
110885,253472,2
110885,255145,2
110885,282533,7
110885,293382,3
110885,311685,4
110885,311866,2
110885,314833,1
110885,323461,2
110885,325575,1
110885,361335,1
110885,374428,1
110885,421078,5
110885,431680,2
110885,453173,3
110885,521510,1
110885,555696,1
110885,592390,1
110885,647600,1
110885,682987,1
110885,925754,1
110885,1464321,1
110940,111230,2
110940,117966,2
110940,118216,1
110940,125910,2
110940,135159,1
110940,135507,1
110940,137426,1
110940,144709,3
110940,176715,1
110940,176716,1
110940,197330,3
110940,198699,1
110940,245312,3
110940,251544,1
110940,253468,1
110940,253471,1
110940,253472,1
110940,255145,1
110940,282533,2
110940,293382,3
110940,311685,4
110940,311866,3
110940,314833,1
110940,323461,5
110940,325575,1
110940,361335,1
110940,374428,1
110940,421078,4
110940,453173,2
110940,521510,1
110940,555696,1
110940,592390,1
110940,647600,2
110940,682987,1
110940,925754,1
110940,1464321,1
111230,111312,2
111230,111413,3
111230,111474,5
111230,117966,1
111230,117994,2
111230,118216,3
111230,125910,3
111230,135159,1
111230,135507,2
111230,137426,1
111230,144709,1
111230,176715,1
111230,176716,1
111230,197330,2
111230,198699,1
111230,244656,1
111230,244768,2
111230,245312,1
111230,251544,2
111230,253230,2
111230,253249,1
111230,253256,2
111230,253468,1
111230,253471,1
111230,253472,1
111230,255145,1
111230,282533,1
111230,293382,1
111230,311685,1
111230,311866,2
111230,312896,1
111230,314833,1
111230,323461,1
111230,325575,1
111230,361335,1
111230,374428,1
111230,411993,1
111230,421078,1
111230,431680,1
111230,453173,1
111230,521510,1
111230,555696,1
111230,592390,2
111230,647600,1
111230,682987,1
111230,925754,1
111230,1464321,1
111312,111413,3
111312,111474,5
111312,117966,2
111312,117994,2
111312,118216,1
111312,125910,3
111312,130535,6
111312,135159,3
111312,135507,4
111312,137426,1
111312,144709,3
111312,176715,1
111312,176716,1
111312,197330,3
111312,198699,1
111312,244656,1
111312,244768,1
111312,245312,1
111312,251544,2
111312,253230,1
111312,253249,2
111312,253256,3
111312,253468,1
111312,253471,1
111312,253472,1
111312,255145,1
111312,282533,3
111312,293382,2
111312,311685,1
111312,311866,1
111312,312896,1
111312,314833,1
111312,323461,1
111312,325575,1
111312,361335,1
111312,374428,1
111312,411993,1
111312,421078,2
111312,431680,1
111312,453173,2
111312,521510,1
111312,555696,1
111312,592390,1
111312,647600,1
111312,682987,1
111312,925754,1
111312,1464321,1
111413,118216,1
111413,135159,4
111413,135507,2
111413,137426,1
111413,144709,3
111413,176715,2
111413,176716,2
111413,197330,2
111413,198699,2
111413,244656,2
111413,244768,5
111413,245312,1
111413,251544,5
111413,253468,2
111413,253471,2
111413,253472,3
111413,255145,2
111413,282533,7
111413,311866,1
111413,314833,1
111413,323461,4
111413,325575,2
111413,361335,1
111413,374428,1
111413,431680,3
111413,453173,4
111413,521510,1
111413,555696,1
111413,647600,1
111413,682987,1
111413,925754,1
111413,1464321,1
111474,118216,8
111474,135159,3
111474,135507,6
111474,137426,1
111474,144709,6
111474,176715,2
111474,176716,2
111474,197330,3
111474,198699,3
111474,244656,2
111474,244768,3
111474,245312,1
111474,251544,4
111474,253230,2
111474,253249,6
111474,253256,11
111474,253468,3
111474,253471,2
111474,253472,3
111474,255145,2
111474,282533,8
111474,311685,3
111474,311866,1
111474,314833,1
111474,323461,2
111474,325575,1
111474,361335,1
111474,374428,1
111474,431680,2
111474,453173,5
111474,521510,1
111474,555696,1
111474,592390,2
111474,647600,1
111474,682987,1
111474,925754,1
111474,1464321,1
117966,117994,3
117966,118216,1
117966,130535,6
117966,135159,1
117966,135507,1
117966,137426,1
117966,144709,3
117966,176715,2
117966,176716,1
117966,197330,2
117966,198699,1
117966,244656,1
117966,244768,2
117966,245312,1
117966,251544,1
117966,253230,1
117966,253249,1
117966,253256,1
117966,255145,1
117966,282533,1
117966,293382,1
117966,311685,1
117966,311866,2
117966,312896,1
117966,314833,1
117966,323461,2
117966,325575,1
117966,361335,1
117966,374428,1
117966,411993,3
117966,421078,1
117966,431680,1
117966,453173,1
117966,521510,1
117966,555696,1
117966,647600,2
117966,682987,1
117966,925754,1
117966,1464321,1
117994,118216,2
117994,135159,2
117994,135507,1
117994,137426,1
117994,144709,2
117994,244656,2
117994,244768,4
117994,245312,2
117994,251544,3
117994,253230,4
117994,253256,8
117994,253468,3
117994,253471,2
117994,253472,2
117994,255145,1
117994,282533,4
117994,293382,2
117994,311866,4
117994,314833,1
117994,323461,1
117994,325575,1
117994,361335,1
117994,374428,2
117994,431680,3
117994,453173,3
117994,521510,1
117994,555696,1
117994,592390,1
117994,647600,1
117994,682987,1
117994,925754,1
117994,1464321,1
118216,125910,3
118216,130535,2
118216,135159,1
118216,135507,1
118216,137426,2
118216,144709,4
118216,176715,1
118216,176716,1
118216,197330,1
118216,244656,1
118216,244768,2
118216,245312,2
118216,251544,1
118216,253230,2
118216,253249,1
118216,253256,1
118216,253468,3
118216,253471,2
118216,253472,3
118216,255145,1
118216,282533,1
118216,293382,1
118216,311685,1
118216,311866,2
118216,312896,2
118216,314833,1
118216,323461,2
118216,325575,1
118216,361335,1
118216,411993,1
118216,421078,1
118216,431680,1
118216,453173,1
118216,521510,1
118216,555696,1
118216,592390,2
118216,647600,1
118216,682987,1
118216,925754,1
118216,1464321,1
125910,135159,1
125910,135507,1
125910,137426,1
125910,144709,2
125910,176715,1
125910,176716,1
125910,197330,2
125910,198699,2
125910,244656,2
125910,244768,2
125910,245312,1
125910,251544,3
125910,253230,2
125910,253249,4
125910,253256,4
125910,253468,2
125910,253471,2
125910,253472,2
125910,255145,1
125910,282533,2
125910,311685,1
125910,311866,2
125910,312896,1
125910,314833,1
125910,323461,1
125910,325575,1
125910,361335,1
125910,374428,1
125910,431680,1
125910,453173,2
125910,521510,1
125910,555696,1
125910,592390,2
125910,647600,1
125910,682987,1
125910,925754,1
125910,1464321,1
130535,135159,4
130535,135507,4
130535,137426,1
130535,144709,4
130535,176715,3
130535,176716,3
130535,197330,3
130535,198699,5
130535,245312,1
130535,253468,3
130535,253471,2
130535,253472,2
130535,255145,1
130535,282533,3
130535,293382,3
130535,314833,1
130535,323461,2
130535,325575,1
130535,361335,1
130535,374428,2
130535,431680,1
130535,453173,2
130535,521510,1
130535,555696,1
130535,647600,1
130535,682987,1
130535,925754,1
130535,1464321,1
135159,135507,2
135159,137426,1
135159,144709,2
135159,176715,1
135159,176716,1
135159,197330,1
135159,198699,1
135159,244656,2
135159,244768,1
135159,245312,1
135159,251544,2
135159,253230,1
135159,253249,2
135159,253256,2
135159,253468,1
135159,253471,1
135159,253472,1
135159,255145,1
135159,282533,2
135159,293382,1
135159,311685,1
135159,311866,1
135159,312896,1
135159,314833,1
135159,323461,1
135159,325575,1
135159,361335,1
135159,374428,1
135159,411993,1
135159,421078,2
135159,431680,1
135159,453173,1
135159,521510,1
135159,555696,1
135159,592390,1
135159,647600,1
135159,682987,1
135159,925754,1
135159,1464321,1
135507,137426,1
135507,144709,2
135507,197330,1
135507,198699,1
135507,244656,1
135507,244768,1
135507,245312,1
135507,251544,1
135507,253230,1
135507,253249,1
135507,253256,1
135507,253468,1
135507,253471,1
135507,253472,1
135507,255145,1
135507,282533,2
135507,293382,1
135507,311685,1
135507,311866,1
135507,312896,1
135507,314833,1
135507,323461,1
135507,325575,2
135507,361335,1
135507,374428,1
135507,411993,1
135507,421078,1
135507,431680,1
135507,453173,1
135507,521510,1
135507,555696,1
135507,592390,1
135507,647600,1
135507,682987,1
135507,925754,1
135507,1464321,1
137426,144709,1
137426,176715,1
137426,176716,1
137426,197330,1
137426,198699,1
137426,244656,2
137426,244768,2
137426,245312,1
137426,251544,1
137426,253230,1
137426,253249,1
137426,253256,1
137426,253468,1
137426,253471,1
137426,253472,1
137426,255145,1
137426,282533,1
137426,293382,1
137426,311685,1
137426,311866,1
137426,312896,1
137426,314833,1
137426,323461,2
137426,325575,1
137426,361335,1
137426,374428,1
137426,411993,1
137426,421078,1
137426,431680,1
137426,453173,1
137426,521510,1
137426,555696,1
137426,592390,1
137426,647600,1
137426,682987,1
137426,925754,1
137426,1464321,1
144709,197330,2
144709,198699,1
144709,244656,3
144709,244768,4
144709,245312,2
144709,251544,1
144709,253230,1
144709,253249,6
144709,253468,2
144709,253471,1
144709,253472,2
144709,255145,1
144709,282533,3
144709,293382,2
144709,311685,2
144709,311866,2
144709,312896,1
144709,314833,1
144709,323461,2
144709,325575,1
144709,361335,1
144709,374428,1
144709,411993,2
144709,421078,6
144709,431680,3
144709,453173,3
144709,521510,1
144709,555696,1
144709,592390,2
144709,647600,1
144709,682987,1
144709,925754,1
144709,1464321,1
176715,197330,1
176715,244656,1
176715,244768,1
176715,245312,1
176715,251544,1
176715,253230,1
176715,253249,1
176715,253256,1
176715,253468,2
176715,253471,2
176715,253472,3
176715,255145,1
176715,282533,1
176715,293382,1
176715,311685,1
176715,311866,1
176715,312896,1
176715,314833,1
176715,323461,1
176715,325575,1
176715,374428,1
176715,431680,1
176715,453173,1
176715,521510,1
176715,555696,1
176715,592390,1
176715,647600,1
176715,682987,1
176715,925754,1
176715,1464321,1
176716,197330,1
176716,244656,1
176716,244768,1
176716,245312,1
176716,251544,1
176716,253230,1
176716,253249,1
176716,253256,1
176716,253468,2
176716,253471,2
176716,253472,2
176716,255145,1
176716,282533,1
176716,293382,1
176716,311685,1
176716,311866,1
176716,312896,1
176716,314833,1
176716,323461,1
176716,325575,1
176716,374428,1
176716,431680,1
176716,453173,1
176716,521510,1
176716,555696,2
176716,592390,1
176716,647600,1
176716,682987,1
176716,925754,2
176716,1464321,1
197330,198699,1
197330,244656,3
197330,244768,1
197330,253230,3
197330,253256,5
197330,253468,1
197330,253471,1
197330,253472,1
197330,255145,1
197330,282533,1
197330,293382,1
197330,311685,1
197330,311866,4
197330,312896,1
197330,314833,1
197330,323461,3
197330,361335,1
197330,374428,1
197330,411993,1
197330,431680,3
197330,453173,1
197330,521510,1
197330,555696,1
197330,592390,1
197330,647600,2
197330,682987,1
197330,925754,1
197330,1464321,1
198699,244656,2
198699,244768,1
198699,245312,1
198699,251544,2
198699,253230,1
198699,253249,1
198699,253256,1
198699,253468,2
198699,253471,2
198699,253472,2
198699,255145,1
198699,282533,2
198699,293382,2
198699,311685,1
198699,311866,1
198699,312896,2
198699,314833,1
198699,323461,1
198699,325575,1
198699,361335,1
198699,421078,2
198699,431680,1
198699,453173,1
198699,521510,1
198699,555696,1
